ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_2IUE8SM,29/01/10,28/01/11,Male,38,29/01/10,1,,,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_2J2VJVU,11/03/10,10/03/11,Entity,40,11/03/10,2,,,Mercedes,Agege,Lagos,Car Classic,0
ID_2J3N61I,10/10/10,09/10/11,Female,66,10/10/10,1,,,,,,Car Classic,0
ID_2J5WCH3,15/08/10,14/08/11,Male,48,15/08/10,1,,,,,,CarSafe,0
ID_2JAO5K2,29/10/10,28/01/11,Male,43,29/10/10,2,Saloon,,MINI COOPER,Lagos,Lagos,Car Classic,0
ID_2JCPR87,06/11/10,06/08/11,Male,52,06/11/10,3,Saloon,As Attached,TOYOTA,Apapa,Lagos,Car Classic,0
ID_2JJE5FZ,17/12/10,25/07/11,Female,72,17/12/10,1,,,,,,Car Classic,0
ID_2JKAUIG,20/02/10,19/02/11,Male,45,20/02/10,4,JEEP,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_2JN7UY0,05/12/10,04/12/11,Male,31,05/12/10,1,,,,,,Car Classic,0
ID_2KCLMOC,23/07/10,22/07/11,Male,1,23/07/10,1,Saloon,,Honda,,,CarSafe,0
ID_2KCTY8U,04/12/10,03/12/11,,50,04/12/10,1,,,,Victoria Island,Lagos,Car Classic,0
ID_2KFSMVL,13/11/10,12/02/11,Female,62,13/11/10,1,,,,,,Car Plus,0
ID_2KJPXBO,22/11/10,21/11/11,Female,52,22/11/10,1,Saloon,Blue,Honda,Surulere,Lagos,Car Classic,0
ID_2KK9O9J,12/11/10,11/11/11,Male,50,12/11/10,1,Saloon,,Volkswagen,,,CarSafe,0
ID_2KNC3PL,20/08/10,19/08/11,Male,41,20/08/10,1,Saloon,,Lexus,,,CarSafe,0
ID_2KQCTTN,13/11/10,12/11/11,Male,37,13/11/10,1,,,,,,Car Classic,0
ID_2KQPVJS,04/02/10,03/02/11,Male,61,04/02/10,1,Saloon,,Chevrolet,,,CarSafe,0
ID_2KTNMSF,22/03/10,21/03/11,Female,30,22/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_2KYYOEE,20/05/10,13/05/11,Male,44,20/05/10,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_2KYZF0B,31/05/10,30/05/11,Male,35,31/05/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_2KZDTKH,14/01/10,13/01/11,Male,40,14/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_2L0H9US,23/05/10,22/05/11,Male,34,23/05/10,2,JEEP,Black,TOYOTA,Warri Central,Warri-Central,Car Classic,0
ID_2L0MCGY,29/04/10,28/04/11,Male,54,29/04/10,2,,,Mercedes,Victoria Island,Lagos,Customized Motor,1
ID_2L83TRR,17/04/10,16/04/11,,120,17/04/10,1,,Black,Infiniti,Victoria Island,Lagos,Customized Motor,0
ID_2LDU1GQ,15/02/10,14/02/11,Joint Gender,47,15/02/10,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_2LHEZPD,10/05/10,09/05/11,Male,35,10/05/10,1,Truck,Orange,Mercedes,Victoria Island,Lagos,CVTP,0
ID_2LJ6U4O,01/01/10,31/12/10,Entity,20,01/01/10,3,,,,Lagos,Lagos,Muuve,1
ID_2LNPTE7,06/02/10,05/02/11,Female,40,06/02/10,1,Saloon,,Nissan,,,CarSafe,0
ID_2LXV0TM,22/08/10,21/08/11,Male,33,22/08/10,1,,,,,,CarSafe,0
ID_2LZ9BSN,27/08/10,26/08/11,Male,40,27/08/10,2,,,,,,Car Classic,0
ID_2M9KI2P,17/06/10,16/06/11,Entity,9,17/06/10,1,Saloon,Blue,TOYOTA,Ifo,Benue,Car Classic,1
ID_2M9S06X,08/08/10,07/08/11,NOT STATED,40,08/08/10,3,,,,,,CVTP,0
ID_2MMLOXY,16/08/10,15/08/11,Male,57,16/08/10,1,,,,,,Car Classic,0
ID_2MUI8KZ,20/09/10,18/09/11,Female,37,20/09/10,1,,,,,,Car Classic,0
ID_2N317ZT,28/08/10,27/08/11,Male,66,28/08/10,3,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_2N8DMW5,14/09/10,13/09/11,Male,43,14/09/10,1,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Plus,1
ID_2NAN4SX,27/03/10,26/03/11,,120,27/03/10,1,Saloon,,Hyundai,Victoria Island,Lagos,Customized Motor,0
ID_2NNS6XB,24/06/10,23/06/11,Male,54,24/06/10,1,Saloon,Black,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_2NQ7P3I,02/09/10,31/08/11,Male,47,02/09/10,1,,,,,,CarSafe,0
ID_2O6JAS9,29/10/10,28/10/11,Female,68,29/10/10,1,,,,,,CarSafe,0
ID_2OGGPLM,25/10/10,24/10/11,Female,31,25/10/10,1,,White,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_2OJZDXE,24/05/10,23/05/11,Male,20,24/05/10,1,,White,TOYOTA,Lagos,Lagos,CVTP,1
ID_2OOJZCU,06/01/10,05/01/11,Female,66,06/01/10,1,Saloon,,Mercedes,,,CarSafe,0
ID_2OOYRY6,10/04/10,09/04/11,Male,42,10/04/10,1,Saloon,,Mazda,,,CarSafe,0
ID_2OP3GQM,18/11/10,17/05/11,Male,34,18/11/10,1,,,,Abuja,Abuja,CVTP,0
ID_2OPJN9F,26/11/10,25/11/11,Male,66,26/11/10,2,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1
ID_2OQOG3W,04/07/10,03/07/11,Male,50,04/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_2OSVIZE,12/11/10,11/11/11,Female,63,12/11/10,2,,,,Lagos Mainland,Lagos,Car Classic,0
ID_2OVCLF7,21/08/10,20/08/11,Male,40,21/08/10,1,,,,,,CarSafe,0
ID_2P2NKHL,03/07/10,02/07/11,Male,47,03/07/10,1,Saloon,,Hyundai,,,CarSafe,0
ID_2PAL95C,16/09/10,15/09/11,Female,39,16/09/10,3,,,Ford,Port-Harcourt,Port-Harcourt,Car Classic,0
ID_2POQK63,31/07/10,30/07/11,Male,12,31/07/10,2,JEEP,Black,Lexus,Lekki,Lagos,Customized Motor,0
ID_2PRT9Z3,18/11/10,17/11/11,Female,50,18/11/10,1,,,,,,Car Classic,0
ID_2PT77AZ,21/03/10,20/03/11,Male,6,21/03/10,1,Saloon,,Nissan,,,CarSafe,0
ID_2PVDXGL,26/09/10,25/09/11,Male,1,26/09/10,1,,,,,,CarSafe,0
ID_2PWO6GT,16/01/10,06/01/11,Male,33,16/01/10,1,Saloon,,Honda,,,Car Classic,0
ID_2PZP7J7,23/09/10,22/09/11,Male,40,23/09/10,1,,,,,,CarSafe,0
ID_2Q25625,29/10/10,02/09/11,Male,41,29/10/10,1,,,TOYOTA,Ojodu,Lagos,Car Classic,1
ID_2Q5AQ73,09/08/10,08/08/11,Female,41,09/08/10,1,,,,,,CarSafe,0
ID_2Q89TS0,10/12/10,09/12/11,Male,31,10/12/10,1,,,,,,CarSafe,0
ID_2QAR811,21/01/10,20/01/12,Entity,120,21/01/10,2,,,,Victoria Island,Lagos,CVTP,0
ID_2QBY97M,04/09/10,03/03/11,Male,39,04/09/10,1,,,,,,Car Classic,0
ID_2QDXTNV,27/06/10,26/06/11,Male,50,27/06/10,1,Saloon,,Kia,,,CarSafe,0
ID_2QGBV8J,29/07/10,28/07/11,Male,26,29/07/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_2QNVI28,27/02/10,26/02/11,Male,33,27/02/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_2QSOUCZ,04/04/10,03/04/11,Female,28,04/04/10,1,Saloon,Silver,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_2QWZR3N,14/11/10,13/02/11,Male,44,14/11/10,1,,,TOYOTA,Ido,Benue,Car Classic,0
ID_2R5BVSI,02/10/10,01/10/11,Female,28,02/10/10,1,Saloon,,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_2R8VSMY,09/09/10,08/03/11,Male,37,09/09/10,1,,,,,,Car Classic,0
ID_2RILWSN,09/07/10,21/02/11,NO GENDER,25,09/07/10,1,Truck,Green,Iveco,,,CVTP,0
ID_2RJOHLV,22/11/10,21/11/11,Female,58,22/11/10,2,JEEP,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_2RMVS6O,16/08/10,15/08/11,Female,26,16/08/10,1,,,,,,Car Classic,0
ID_2RNC8KB,06/03/10,04/03/11,Male,32,06/03/10,1,CAMRY CAR HIRE,,TOYOTA,,,Car Classic,0
ID_2RNP05M,29/10/10,28/10/11,Male,56,29/10/10,1,,,,,,CarSafe,0
ID_2RTY3Q1,07/01/10,06/01/11,Male,35,07/01/10,1,JEEP,Silver,Lexus,,,Car Classic,0
ID_2RW1A3J,21/08/10,20/08/11,Male,53,21/08/10,1,,,,,,Car Classic,0
ID_2S28MB7,30/07/10,29/07/11,Male,54,30/07/10,1,JEEP,Blue,Nissan,Ikeja,Lagos,Car Classic,0
ID_2S32R1Z,05/12/10,04/12/11,Female,40,05/12/10,4,Saloon,Black,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_2S5N0LC,07/10/10,06/10/11,Female,41,07/10/10,1,,,,,,CarSafe,0
ID_2S7HVQO,12/03/10,11/03/11,NOT STATED,40,12/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_2S825FA,30/05/10,29/05/11,Male,32,30/05/10,1,Saloon,Red,TOYOTA,,,Car Plus,0
ID_2SDEO5E,15/04/10,14/04/11,Male,41,15/04/10,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_2SDWXIZ,10/07/10,09/07/11,Female,81,10/07/10,2,Saloon,Silver,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_2SJOEF6,23/03/10,22/03/11,Male,71,23/03/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_2SKRJKI,30/04/10,29/04/11,Female,-76,30/04/10,2,,White,Hyundai,Ilupeju,Lagos,CVTP,0
ID_2SSN4XW,30/04/10,29/04/11,Female,40,30/04/10,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_2SVHNS2,16/07/10,15/07/11,Male,28,16/07/10,2,Saloon,Black,TOYOTA,Lekki,Lagos,Car Plus,1
ID_2SWIGKH,04/03/07,03/08/37,Male,37,04/03/07,1,Saloon,Gold,TOYOTA,Bekwara,Benue,CarSafe,0
ID_2T69QU2,11/05/10,10/05/11,Female,61,11/05/10,1,Saloon,Green,TOYOTA,,,Car Classic,0
ID_2T84WM4,25/04/10,24/04/11,Female,51,25/04/10,1,Saloon,,Volkswagen,,,CarSafe,0
ID_2THCWKR,07/10/10,06/10/11,Female,55,07/10/10,2,,,,OGUN,Ogun,CVTP,0
ID_2TN8JI2,27/03/10,26/03/11,Female,29,27/03/10,1,Saloon,Blue,TOYOTA,Lekki,Lagos,Car Classic,1
ID_2TQ3X1L,09/11/10,08/11/11,Male,60,09/11/10,1,Saloon,,Volkswagen,,,CarSafe,0
ID_2TQS6E8,25/07/10,15/07/11,Male,48,25/07/10,2,Truck,Blue,Mack,Alimosho,Lagos,CVTP,0
ID_2TUMDU3,09/05/10,04/01/11,Female,43,09/05/10,1,JEEP,,KA,Victoria Island,Lagos,Car Classic,0
ID_2U0MQHT,25/11/10,24/11/11,Female,39,25/11/10,1,,,,,,Car Classic,0
ID_2U37VYI,29/04/10,28/04/11,Male,38,29/04/10,1,Saloon,Grey,Lexus,,,Car Classic,1
ID_2U8EVS0,26/02/10,25/02/11,Male,76,26/02/10,1,Saloon,,As Attached,Apapa,Lagos,Car Classic,0
ID_2UEJ07E,03/01/10,02/01/11,Male,60,03/01/10,1,JEEP,,Honda,,,CarSafe,0
ID_2UL93JY,05/08/10,04/08/11,Female,35,05/08/10,2,JEEP,,Honda,Shomolu,Benue,Car Classic,0
ID_2UM7AAZ,11/01/10,10/01/11,Female,20,11/01/10,2,,,Hyundai,IBADAN NORTH EAST,Oyo,Customized Motor,0
ID_2UO5495,20/08/10,19/08/11,Female,41,20/08/10,1,,,,,,CarSafe,0
ID_2UQQB28,29/12/10,28/12/11,Male,48,29/12/10,1,JEEP,Black,Range Rover,Oguta,Imo,Customized Motor,0
ID_2UR0A1V,21/03/10,20/03/11,Female,37,21/03/10,1,Saloon,Black,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_2URBTZC,07/08/10,06/08/11,Female,40,07/08/10,1,,,,,,Car Classic,0
ID_2V68SBR,09/04/10,08/04/11,Male,67,09/04/10,2,,,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_2VBE17W,06/05/10,05/02/11,Male,35,06/05/10,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_2VFX3VT,18/02/10,15/02/11,Male,36,18/02/10,1,JEEP,Grey,Honda,,,Car Classic,1
ID_2VJIKV9,03/12/10,03/11/11,Male,42,03/12/10,1,,Ash,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_2VKC7RK,20/06/10,11/01/11,Male,33,20/06/10,1,Saloon,Ash,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_2VRM30S,18/01/10,17/01/11,Female,56,18/01/10,1,Saloon,Black,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_2VROVUF,23/12/10,22/12/11,Male,46,23/12/10,1,,,,,,Car Classic,0
ID_2VWXL27,07/11/10,06/11/11,Female,31,07/11/10,1,,,,Victoria Island,Lagos,Car Classic,0
ID_2VXQBD4,13/02/10,12/02/11,Female,27,13/02/10,1,Saloon,Black,Hyundai,,,Car Classic,0
ID_2VYJTZX,13/11/10,12/11/11,Male,39,13/11/10,1,,,,,,Car Plus,0
ID_2W1XNO1,28/07/10,28/01/11,Male,44,28/07/10,1,Saloon,,TOYOTA,,,CarFlex,1
ID_2W63715,28/07/10,27/07/11,Male,40,28/07/10,1,Saloon,,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_2W7AX2D,10/02/10,09/02/11,Joint Gender,64,10/02/10,2,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_2WEXEBY,18/04/10,17/04/11,Male,120,18/04/10,1,Bus,White,Scania,Victoria Island,Lagos,CVTP,0
ID_2WF9N6C,19/06/10,18/06/11,Female,60,19/06/10,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_2WJ3Y1G,17/10/10,17/01/11,Male,37,17/10/10,1,JEEP,Green,Honda,,,Car Classic,0
ID_2WTAKFA,01/02/10,31/01/11,Male,54,01/02/10,1,,Silver,TOYOTA,Ibadan North West,Ibadan-West,Customized Motor,0
ID_2WUTLHH,23/04/10,22/04/11,Female,45,23/04/10,1,,,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_2WW429E,01/03/10,01/03/11,Male,50,01/03/10,1,Saloon,As Attached,TOYOTA,,,CarSafe,0
ID_2WX8Q03,22/12/10,21/12/11,Male,42,22/12/10,1,,,BMW,Ikeja,Lagos,Car Classic,1
ID_2X7JKYX,19/02/10,18/02/11,Male,44,19/02/10,1,,Black,Ford,Eti-Osa,Eti-Osa,Customized Motor,0
ID_2XEI2MW,02/07/10,01/07/11,Male,36,02/07/10,1,Saloon,,Honda,,,CarSafe,0
ID_2XFN565,25/11/10,23/11/11,Male,34,25/11/10,1,,,,,,Car Classic,0
ID_2XN676R,07/11/10,06/11/11,Female,35,07/11/10,1,,,,,,CarSafe,0
ID_2XSRQKE,27/02/10,26/02/11,Male,40,27/02/10,1,Saloon,Silver,Mercedes,Bwari,Benue,Car Classic,0
ID_2XWOISY,30/12/10,29/06/11,Male,36,30/12/10,1,JEEP,Blue,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_2YA259R,21/03/10,20/03/11,Female,39,21/03/10,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_2YKGBYO,13/06/10,12/06/11,Male,55,13/06/10,1,Truck,White,Mack,Egbeda,Benue,CVTP,0
ID_2YSVETD,29/11/10,28/11/11,Male,3,29/11/10,1,,,,,,CarSafe,0
ID_2YSXI7D,23/02/10,22/02/11,Male,51,23/02/10,5,JEEP,,TOYOTA,Surulere,Lagos,Customized Motor,0
ID_2YTU9TO,08/04/10,01/04/11,Male,28,08/04/10,1,JEEP,As Attached,TOYOTA,,,Car Classic,0
ID_2YWYL3B,29/08/10,27/08/11,Male,40,29/08/10,1,,,,,,CarSafe,0
ID_2YZH90S,10/09/10,22/03/11,Male,71,10/09/10,1,Saloon,Silver,TOYOTA,,,Car Classic,1
ID_2Z0MRCL,14/10/10,22/08/11,Male,78,14/10/10,2,JEEP,Black,Hyundai,Epe,Lagos,Car Classic,0
ID_2Z2H3HF,11/02/10,10/02/11,Female,54,11/02/10,3,Saloon,,TOYOTA,IBADAN NORTH EAST,Oyo,Car Classic,0
ID_2Z39K8Z,25/07/10,29/05/11,Female,36,25/07/10,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_2ZCMCUQ,25/02/10,24/02/11,Joint Gender,54,25/02/10,1,Mini Van,Green,TOYOTA,,,Car Classic,1
ID_2ZOTNS0,17/12/10,16/12/11,Joint Gender,50,17/12/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_2ZTP6B8,16/04/10,15/04/11,Male,44,16/04/10,1,,,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_2ZYQMTM,17/12/10,23/03/11,Male,39,17/12/10,2,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_302HU8H,30/04/10,28/04/11,Male,36,30/04/10,2,Saloon,,Hyundai,Warri,Delta,Car Classic,1
ID_303ZUGS,22/02/10,21/02/11,Male,29,22/02/10,1,Saloon,,TOYOTA,Benin,Edo,Car Classic,1
ID_30PIV30,15/10/10,14/10/11,Male,40,15/10/10,1,,,,,,CarSafe,0
ID_30QC56U,23/08/10,31/07/11,Female,26,23/08/10,1,Saloon,Brown,Peugeot,Ikeja,Lagos,Car Classic,0
ID_30TJR1G,22/01/10,21/01/11,Male,36,22/01/10,2,Saloon,,Mercedes,Uyo,Akwa-Ibom,Car Classic,0
ID_30VL90F,17/01/10,16/01/11,Male,42,17/01/10,1,,As Attached,Range Rover,Victoria Island,Lagos,Car Classic,0
ID_30WCDP0,07/11/10,06/11/11,Male,39,07/11/10,2,,,,Maryland,Lagos,Car Classic,0
ID_30ZGQ37,03/12/10,02/12/11,Male,45,03/12/10,2,,Black,Honda,Eti-Osa,Eti-Osa,Customized Motor,0
ID_30ZJPKM,27/05/10,26/05/11,Male,37,27/05/10,1,Saloon,White,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_310BZUA,20/06/10,19/06/11,Male,46,20/06/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_31488PQ,02/11/10,01/11/11,Male,51,02/11/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_314CQGD,08/04/10,07/04/11,Male,45,08/04/10,1,Saloon,Black,Hyundai,Obia/Akpor,Obia-Akpor,Car Plus,0
ID_3150CQE,29/10/10,28/10/11,Male,46,29/10/10,2,JEEP,,Honda,Ikoyi,Lagos,Car Plus,0
ID_319RMWL,27/01/10,26/01/11,Male,37,27/01/10,1,,Black,Ford,Surulere,Lagos,Car Classic,0
ID_31APEIR,16/08/10,15/08/11,Male,50,16/08/10,1,,,,,,CarSafe,0
ID_31C21H5,08/01/10,07/01/11,Male,40,08/01/10,1,Saloon,Black,TOYOTA,Osogbo,Osun,Car Classic,0
ID_31J9NWA,22/08/10,21/08/11,Male,42,22/08/10,1,Saloon,,Honda,Kuje,Benue,CarSafe,0
ID_31JMWZX,23/10/10,21/10/11,Female,61,23/10/10,1,,,,,,CarFlex,0
ID_31LHO0S,01/01/10,31/12/10,Female,53,01/01/10,1,JEEP,,TOYOTA,,,CarSafe,0
ID_31NINF3,08/05/10,06/05/11,Male,38,08/05/10,1,Saloon,,TOYOTA,,,Car Plus,0
ID_31SWJ90,02/01/10,01/01/11,Male,45,02/01/10,1,Saloon,,Honda,,,CarSafe,0
ID_31UJKJ8,12/01/10,11/01/11,Male,48,12/01/10,1,Saloon,,Mazda,,,CarSafe,0
ID_31X1PLN,10/09/10,09/09/11,Male,20,10/09/10,1,,Black,Mercedes,Ikeja,Lagos,Car Classic,0
ID_31ZUBVK,03/04/10,02/04/11,Male,64,03/04/10,2,Saloon,Green,TOYOTA,Idanre,Benue,Car Classic,0
ID_320Z5ZI,13/02/10,12/02/11,Male,66,13/02/10,1,JEEP,Silver,Chevrolet,,,Car Classic,0
ID_324WHS2,14/01/10,13/01/11,Entity,40,14/01/10,4,Saloon,Black,Nissan,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_326OWE4,01/04/10,31/03/11,Female,39,01/04/10,1,Saloon,Black,Mercedes,,,Car Classic,0
ID_32E8YTG,11/07/10,10/07/11,Male,48,11/07/10,1,,Silver,Ford,Victoria Island,Lagos,Car Classic,0
ID_32EW08Y,13/09/10,12/09/11,Male,38,13/09/10,1,Saloon,Silver,TOYOTA,,,Car Classic,1
ID_32LIHR0,30/10/10,29/10/11,Male,37,30/10/10,1,,,,,,CarSafe,0
ID_32PDVP0,06/09/10,08/08/11,Male,53,06/09/10,1,,,,,,Car Classic,0
ID_32RJKC5,06/06/10,05/06/11,Male,42,06/06/10,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,0
ID_32SOUPO,30/10/10,29/10/11,,36,30/10/10,1,,,,Victoria Island,Lagos,Car Classic,0
ID_337B3HY,17/06/10,22/02/11,Male,51,17/06/10,1,,,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_33AB5R2,28/11/10,27/11/11,Female,120,28/11/10,1,,Red & Black,Hyundai,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_33AEF9Y,23/12/10,22/12/11,Male,31,23/12/10,1,,,,,,CarSafe,0
ID_33GXJWV,02/08/10,01/08/11,Male,38,02/08/10,2,Saloon,Blue,TOYOTA,Ajah,Lagos,Car Classic,0
ID_33IUFG2,20/02/10,19/02/11,Male,11,20/02/10,5,JEEP,Blue,Hyundai,,,Car Classic,0
ID_33V3WAW,30/07/10,09/02/11,Female,49,30/07/10,2,,,,,,Car Classic,0
ID_344ACXW,14/08/10,13/08/11,NO GENDER,20,14/08/10,3,,As Attached,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_34CIXG6,27/03/10,26/03/11,,120,27/03/10,1,,Black,Infiniti,Victoria Island,Lagos,Customized Motor,0
ID_34LJY8A,24/07/10,23/07/11,Female,42,24/07/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_34RET1K,08/02/10,07/02/11,Male,50,08/02/10,1,Saloon,,Honda,Ikeja,Lagos,CarSafe,0
ID_34SRW1V,30/04/10,29/04/11,Female,40,30/04/10,1,Saloon,,Volkswagen,,,CarSafe,0
ID_356E7TX,10/07/10,05/05/11,NOT STATED,6,10/07/10,1,JEEP,,Mercedes,Lagos Island,Lagos,Car Classic,0
ID_356YCO1,16/04/10,15/04/11,Male,34,16/04/10,1,Saloon,Black,Mercedes,,,Car Classic,0
ID_35A9ILX,12/05/10,11/05/11,Male,39,12/05/10,1,Saloon,,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_35AGYRW,22/03/10,21/03/11,Male,38,22/03/10,1,Saloon,,Honda,Obia/Akpor,Obia-Akpor,CarSafe,0
ID_35TJ0X9,19/11/10,18/11/11,Male,31,19/11/10,1,,,,,,CarSafe,0
ID_35TLTQM,02/07/10,01/07/11,Male,45,02/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_35TQ1DV,22/08/10,20/08/11,Female,50,22/08/10,1,Saloon,,Ford,Lagos,Lagos,Car Classic,1
ID_3639SJR,10/04/10,09/04/11,Female,65,10/04/10,1,Saloon,,Kia,,,CarSafe,0
ID_365SU1U,17/07/10,16/07/11,Male,68,17/07/10,1,Saloon,,Peugeot,,,CarSafe,0
ID_368T4CI,14/03/10,13/03/11,Male,53,14/03/10,1,Saloon,,Hyundai,,,CarSafe,0
ID_3699IFV,19/01/10,18/01/11,Joint Gender,35,19/01/10,1,,Silver,Lexus,LGA,,Car Plus,0
ID_36CH990,27/09/10,13/06/11,Male,40,27/09/10,1,Saloon,Green,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0
ID_36CIRQQ,12/09/10,05/03/11,Male,3,12/09/10,1,,,,Festac,Benue,Car Classic,0
ID_36E26TX,14/05/10,13/05/11,Male,41,14/05/10,1,JEEP,Gold,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_36G94DU,01/02/10,31/01/11,Female,50,01/02/10,1,Saloon,,TOYOTA,Ikeja,Lagos,CarSafe,0
ID_36JTS1Y,25/09/10,24/09/11,Male,46,25/09/10,1,,,,,,Car Plus,0
ID_36JUDKQ,23/12/10,22/12/11,Male,51,23/12/10,1,,,,,,CarSafe,0
ID_36S5PTX,08/01/10,07/01/11,Male,35,08/01/10,1,Saloon,,TOYOTA,Ajeromi-Ifelodun,Ajeromi-Ifelodun,CarSafe,0
ID_36SBM1Z,08/08/10,07/08/11,Male,1,08/08/10,1,,,,,,CarSafe,0
ID_36T8DQH,27/11/10,26/11/11,Male,46,27/11/10,2,Saloon,,TOYOTA,,,CarSafe,0
ID_371GD85,30/05/10,29/05/11,Joint Gender,51,30/05/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_375AYTY,27/03/10,26/03/11,Female,1,27/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_37HJ4IX,28/08/10,25/02/11,Female,38,28/08/10,2,,,,,,Car Classic,0
ID_37J3MSO,07/01/10,06/01/11,Female,50,07/01/10,1,Saloon,Black,Hyundai,,,CarSafe,0
ID_37M7HOS,15/08/10,14/08/11,Male,32,15/08/10,3,,,,Benin,Edo,Car Classic,0
ID_37NA0J6,06/04/10,05/04/11,Male,46,06/04/10,1,,,BMW,Surulere,Lagos,Car Plus,0
ID_37XNT1O,02/06/10,01/06/11,Female,30,02/06/10,2,Saloon,,TOYOTA,Osogbo,Osun,Car Plus,0
ID_381Q0R2,28/02/10,27/02/11,Male,55,28/02/10,1,,,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_382U9F1,09/12/10,08/12/11,Female,37,09/12/10,1,JEEP,Gold,ACURA,Ikeja,Lagos,Car Classic,0
ID_38391DV,22/05/10,21/05/11,Female,52,22/05/10,1,JEEP,Black,Lexus,,,Car Classic,0
ID_383HP7I,28/12/10,27/12/11,Male,51,28/12/10,1,,Grey,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_384TB8T,07/06/10,06/06/11,Female,41,07/06/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_38AMIMN,09/04/10,09/04/11,Female,44,09/04/10,1,Saloon,,Kia,,,CarFlex,0
ID_38DWCYD,21/05/10,20/05/11,Female,38,21/05/10,1,Bus,,TOYOTA,,,CVTP,0
ID_38H0HW4,23/10/10,22/10/11,Female,2,23/10/10,1,,,,,,CarSafe,0
ID_38I1V3C,24/06/10,23/06/11,Female,36,24/06/10,2,JEEP,,Mercedes,Lagos,Lagos,CarSafe,0
ID_38PFYH3,03/10/10,02/10/11,Female,42,03/10/10,2,JEEP,Black,Kia,Victoria Island,Lagos,Car Classic,0
ID_38YAP12,01/03/10,28/02/11,Female,65,01/03/10,1,Saloon,Grey,TOYOTA,,,Car Classic,1
ID_399QBCG,17/12/10,16/12/11,Male,20,17/12/10,1,Saloon,,Honda,,,CarSafe,0
